POLITICAL_UNIT,NAME,WGMS_ID,YEAR,TIME_SYSTEM,BEGIN_PERIOD,END_WINTER,END_PERIOD,ELA_PREFIX,ELA,ELA_UNC,MIN_SITES_ACC,MAX_SITES_ACC,MIN_SITES_ABL,MAX_SITES_ABL,ACC_AREA,ACC_AREA_UNC,ABL_AREA,ABL_AREA_UNC,AAR,INVESTIGATOR,SPONS_AGENCY,REFERENCE,REMARKS
AT,HINTEREIS F.,491,1998,FXD,19971001,,19980930,,3160.0,,8,12,35,45,2.11,,6.19,,25.0,"G. MARKL, M. Kuhn, N. Span, INSTITUTE OF METEOROLO","TIROLER LANDESREGIERUNG, HYDROGRAPHISCHER DIENST","Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!","Dyurgerov (2002): ELA 3160, AAR 25; MARKL and KUHN reported ELA also as 3235, AAR as 18."
AT,HINTEREIS F.,491,1999,FXD,19981001,,19990930,,3105.0,,8,12,35,45,3.22,,5.0,,39.0,"G. MARKL, M. Kuhn, N. Span, INSTITUTE OF METEOROLO","TIROLER LANDESREGIERUNG, HYDROGRAPHISCHER DIENST","Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!","Dyurgerov (2002): ELA 3105, AAR 39; MARKL and KUHN reported ELA also as 3125 and AAR as 72;"
AT,HINTEREIS F.,491,2000,FXD,19991001,20000430,20000930,,3050.0,,7,15,43,44,3.9,,4.21,,48.0,Gerhard Markl,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,WGMS (2008): FoG 2000-2005 (Vol. IX).,
AT,HINTEREIS F.,491,2001,FXD,20001001,20010430,20010930,,2955.0,,7,15,43,44,5.14,,2.83,,64.0,Gerhard Markl,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,WGMS (2008): FoG 2000-2005 (Vol. IX).,
AT,HINTEREIS F.,491,2002,FXD,20011001,20020430,20020930,,3050.0,10.0,7,15,43,44,3.829,0.02,4.032,0.02,49.0,Gerhard Markl,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,"Klug et al. (2018); The Cryosphere, 12, 833-849 p.",homogenized according to Klug et al. (2018)
AT,HINTEREIS F.,491,2003,FXD,20021001,20030430,20030930,>,3722.0,,7,15,43,44,0.188,0.02,7.476,0.02,2.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,"Klug et al. (2018); The Cryosphere, 12, 833-849 p.",homogenized according to Klug et al. (2018)
AT,HINTEREIS F.,491,2004,FXD,20031001,20040430,20040930,,3185.0,10.0,7,15,43,44,2.423,0.02,5.182,0.02,32.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,"Klug et al. (2018); The Cryosphere, 12, 833-849 p.",homogenized according to Klug et al. (2018)
AT,HINTEREIS F.,491,2005,FXD,20041001,20050430,20050930,,3225.0,10.0,7,15,43,44,2.186,0.02,5.324,0.02,29.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,"Klug et al. (2018); The Cryosphere, 12, 833-849 p.",homogenized according to Klug et al. (2018)
AT,HINTEREIS F.,491,2006,FXD,20051001,20060430,20060930,>,3715.0,,,,,,0.911,0.02,6.472,0.02,12.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,"Klug et al. (2018); The Cryosphere, 12, 833-849 p.",homogenized according to Klug et al. (2018)
AT,HINTEREIS F.,491,2007,FXD,20061001,20070430,20070930,>,3715.0,,,,,,0.172,0.02,7.104,0.02,2.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,"Klug et al. (2018); The Cryosphere, 12, 833-849 p.",homogenized according to Klug et al. (2018)
AT,HINTEREIS F.,491,2008,FXD,20071001,20080430,20080930,,3276.0,10.0,,,,,1.569,0.02,5.579,0.02,22.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,"Klug et al. (2018); The Cryosphere, 12, 833-849 p.",homogenized according to Klug et al. (2018)
AT,HINTEREIS F.,491,2009,FXD,20081001,20090430,20090930,,3257.0,10.0,,,,,1.728,0.02,5.32,0.02,25.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,"Klug et al. (2018); The Cryosphere, 12, 833-849 p.",homogenized according to Klug et al. (2018)
AT,HINTEREIS F.,491,2010,FXD,20091001,20100430,20100930,,3116.0,10.0,,,,,2.502,0.02,4.377,0.02,36.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,"Klug et al. (2018); The Cryosphere, 12, 833-849 p.",homogenized according to Klug et al. (2018)
AT,HINTEREIS F.,491,2011,FXD,20101001,20110430,20110930,,3285.0,10.0,,,,,1.693,0.02,5.089,0.02,25.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,"Klug et al. (2018); The Cryosphere, 12, 833-849 p.",homogenized according to Klug et al. (2018)
AT,HINTEREIS F.,491,2012,FXD,20111001,20120430,20120930,,3380.0,50.0,2,2,5,46,0.78,0.2,6.1,0.2,11.0,"Fischer A., Prinz R., Kaser G. (IMGI)","IMGI: Institute of Meteorology and Geophysics, University of Innsbruck",,
AT,HINTEREIS F.,491,2013,FXD,20121001,20130430,20130930,,3047.0,5.0,26,26,34,34,3.317,0.001,3.562623962,0.001,48.0,"Prinz R., Galos S., Kaser G. (IMGI)","IMGI: Institute of Meteorology and Geophysics, University of Innsbruck",,
AT,HINTEREIS F.,491,2014,FXD,20131001,20140430,20140930,,2990.0,20.0,47,47,33,33,4.065,0.2,2.594,0.2,61.0,"Prinz R., Galos S., Kaser G. (IMGI)","IMGI: Institute of Meteorology and Geophysics, University of Innsbruck",WGMS (2017): GGCB No. 2 (2014-2015).,
AT,HINTEREIS F.,491,2015,,20141001,20150430,20150930,,,,6,6,43,43,1.121,0.001,5.538,0.001,17.0,"Galos S., Covi F., Kaser G. (IMGI/ACINN)","IMGI: Institute of Meteorology and Geophysics, University of Innsbruck. ACINN: Institute of Atmospheric and Cryospheric Sciences, University of Innsbruck.",WGMS (2017): GGCB No. 2 (2014-2015).,
AT,HINTEREIS F.,491,2016,,20151001,20160430,20160930,,3100.0,,6,9,46,46,1.3,,5.32,,20.0,"Juen I., Galos S., Kaser G. (ACINN)","ACINN: Institute of Atmospheric and Cryospheric Sciences, University of Innsbruck.",,
AT,HINTEREIS F.,491,2017,,20161001,20170430,20170930,,,,8,149,34,42,0.22,,6.44,,3.0,"Juen I., Kaser G.","ACINN: Institute of Atmospheric and Cryospheric Sciences, University of Innsbruck.",,
AT,HINTEREIS F.,491,2018,FXD,20171001,20180430,20180930,,3507.0,10.0,5,40,42,42,0.453,0.01,5.936,0.01,7.0,Irmgard Juen,"Department of Atmospheric and Cryospheric Sciences, University of Innsbruck, Innrain 52f, 6020 Innsbruck, Austria",,
AT,HINTEREIS F.,491,2019,FXD,20181001,20190430,20190930,,3213.0,5.0,2,53,26,26,2.227,0.01,3.997,0.01,36.0,Rainer Prinz,"Department of Atmospheric and Cryospheric Sciences, University of Innsbruck, Innrain 52f, 6020 Innsbruck, Austria",,
AT,HINTEREIS F.,491,2020,FXD,20190101,20200430,20200930,,3193.0,10.0,5,22,26,42,1.941,0.01,4.201,0.01,32.0,Rainer Prinz,"Department of Atmospheric and Cryospheric Sciences, University of Innsbruck, Innrain 52f, 6020 Innsbruck, Austria",,
AT,HINTEREIS F.,491,2021,FXD,20201001,20210430,20210930,,3095.0,10.0,5,23,9,22,2.466,0.01,3.676,0.01,40.0,Rainer Prinz,"Department of Atmospheric and Cryospheric Sciences, University of Innsbruck, Innrain 52f, 6020 Innsbruck, Austria",,
AT,HINTEREIS F.,491,2022,FXD,20211001,20220430,20220930,>,3800.0,10.0,0,0,21,33,0.0,0.0,6.14,0.0,0.0,Rainer Prinz,"Department of Atmospheric and Cryospheric Sciences, University of Innsbruck, Innrain 52f, 6020 Innsbruck, Austria",,
AT,HINTEREIS F.,491,2023,FXD,20221001,20230430,20230930,>,3800.0,0.0,0,0,16,24,0.0,0.0,5.171,0.0,0.0,Rainer Prinz,"Hydrographic Service, State Government of Tyrol, Austria",,
AT,HOCHJOCH F.,492,1991,,,,,,,,,,,,,,,,,,,,
AT,HOCHJOCH F.,492,1992,,,,,,3090.0,,,,,,,,,,26.0,,,"Data from Dyurgerov, M. (2002): [6, 69, 75, 75a, 100] For detailed references consult Dyurgerov's Appendix 1!",
AT,HOCHJOCH F.,492,1993,,,,,,3066.0,,,,,,,,,,35.0,,,"Data from Dyurgerov, M. (2002): [6, 69, 75, 75a, 100] For detailed references consult Dyurgerov's Appendix 1!",
AT,HOCHJOCH F.,492,1994,,,,,,3028.0,,,,,,,,,,49.0,,,"Data from Dyurgerov, M. (2002): [6, 69, 75, 75a, 100] For detailed references consult Dyurgerov's Appendix 1!",
AT,HOCHJOCH F.,492,1995,,,,,,3075.0,,,,,,,,,,31.0,,,"Data from Dyurgerov, M. (2002): [6, 69, 75, 75a, 100] For detailed references consult Dyurgerov's Appendix 1!",
AT,HOCHKOENIG,3993,1966,,19659999,,19669999,,,,,,,,,,,,,,,"Data from Cogley (2008, updated 2013) based on: Goldberger (1986); Wissenschaftliche Aloenverseinshefte, 28, 79 p.",
AT,HOCHKOENIG,3993,1967,,19669999,,19679999,,,,,,,,,,,,,,,"Data from Cogley (2008, updated 2013) based on: Goldberger (1986); Wissenschaftliche Aloenverseinshefte, 28, 79 p.",
AT,HOCHKOENIG,3993,1968,,19679999,,19689999,,,,,,,,,,,,,,,"Data from Cogley (2008, updated 2013) based on: Goldberger (1986); Wissenschaftliche Aloenverseinshefte, 28, 79 p.",
AT,HOCHKOENIG,3993,1969,,19689999,,19699999,,,,,,,,,,,,,,,"Data from Cogley (2008, updated 2013) based on: Goldberger (1986); Wissenschaftliche Aloenverseinshefte, 28, 79 p.",
AT,HOCHKOENIG,3993,1970,,19699999,,19709999,,,,,,,,,,,,,,,"Data from Cogley (2008, updated 2013) based on: Goldberger (1986); Wissenschaftliche Aloenverseinshefte, 28, 79 p.",
AT,HOCHKOENIG,3993,1971,,19709999,,19719999,,,,,,,,,,,,,,,"Data from Cogley (2008, updated 2013) based on: Goldberger (1986); Wissenschaftliche Aloenverseinshefte, 28, 79 p.",
AT,HOCHKOENIG,3993,1972,,19719999,,19729999,,,,,,,,,,,,,,,"Data from Cogley (2008, updated 2013) based on: Goldberger (1986); Wissenschaftliche Aloenverseinshefte, 28, 79 p.",
AT,HOCHKOENIG,3993,1973,,19729999,,19739999,,,,,,,,,,,,,,,"Data from Cogley (2008, updated 2013) based on: Goldberger (1986); Wissenschaftliche Aloenverseinshefte, 28, 79 p.",
AT,HOCHKOENIG,3993,1974,,19739999,,19749999,,,,,,,,,,,,,,,"Data from Cogley (2008, updated 2013) based on: Goldberger (1986); Wissenschaftliche Aloenverseinshefte, 28, 79 p.",
AT,HOCHKOENIG,3993,1975,,19749999,,19759999,,,,,,,,,,,,,,,"Data from Cogley (2008, updated 2013) based on: Goldberger (1986); Wissenschaftliche Aloenverseinshefte, 28, 79 p.",
AT,JAMTAL F.,480,1989,FXD,19881001,,19890930,,2870.0,,8,,10,,1.31,,2.54,,34.0,G. MARKL,,WGMS (1993): FoG 1985-1990 (Vol. VI).,Data compiled by Atsumu Ohmura: provided by ZAMG.
AT,JAMTAL F.,480,1990,FXD,19891001,,19900930,,2900.0,,8,,10,,1.23,,2.62,,32.0,G. MARKL,,WGMS (1993): FoG 1985-1990 (Vol. VI).,Data compiled by Atsumu Ohmura: provided by ZAMG.
AT,JAMTAL F.,480,1991,FXD,19901001,19910430,19910930,,3200.0,,5,7,8,12,0.38,,3.46,,10.0,,,"Data from Dyurgerov, M.(2002): [30, 6, 69, 75, 75a, 96] For detailed reference information consult Dyurgerov's Appendix 1!",
AT,JAMTAL F.,480,1992,FXD,19911001,19920430,19920930,,3160.0,,5,7,8,12,0.25,,3.59,,7.0,,,"Data from Dyurgerov, M.(2002): [30, 6, 69, 75, 75a, 96] For detailed reference information consult Dyurgerov's Appendix 1!",
AT,JAMTAL F.,480,1993,FXD,19921001,19930430,19930930,,2860.0,,5,7,8,12,1.69,,2.15,,44.0,,,"Data from Dyurgerov, M.(2002): [30, 6, 69, 75, 75a, 96] For detailed reference information consult Dyurgerov's Appendix 1!",
AT,JAMTAL F.,480,1994,FXD,19931001,19940430,19940930,,3150.0,,5,7,8,12,0.69,,3.15,,18.0,,,"Data from Dyurgerov, M.(2002): [30, 6, 69, 75, 75a, 96] For detailed reference information consult Dyurgerov's Appendix 1!",
AT,JAMTAL F.,480,1995,FXD,19941001,19950430,19950930,,2820.0,,5,7,8,12,2.4,,1.4,,63.0,,,"Data from Dyurgerov, M.(2002): [30, 6, 69, 75, 75a, 96] For detailed reference information consult Dyurgerov's Appendix 1!",
AT,JAMTAL F.,480,1996,FXD,19951001,,19960930,,2900.0,,7,7,12,12,1.27,,2.52,,34.0,"G. MARKL, M. Kuhn, N. Span, INSTITUTE OF METEOROLO","TIROLER LANDESREGIERUNG, HYDROGRAPHISCHER DIENST",WGMS (2005): FoG 1995-2000 (Vol. VIII).,
AT,JAMTAL F.,480,1997,FXD,19961001,,19970930,,2800.0,,7,7,12,12,2.1,,1.68,,56.0,"G. MARKL, M. Kuhn, N. Span, INSTITUTE OF METEOROLO","TIROLER LANDESREGIERUNG, HYDROGRAPHISCHER DIENST",WGMS (2005): FoG 1995-2000 (Vol. VIII).,
AT,JAMTAL F.,480,1998,FXD,19971001,,19980930,,3120.0,,7,7,12,12,0.34,,3.43,,9.0,"G. MARKL, M. Kuhn, N. Span, INSTITUTE OF METEOROLO","TIROLER LANDESREGIERUNG, HYDROGRAPHISCHER DIENST",WGMS (2005): FoG 1995-2000 (Vol. VIII).,"AC_AREA, AB_AREA corrected according to AAR from Data from Dyurgerov, M.(2002): [30, 6, 69, 75, 75a, 96]."
AT,JAMTAL F.,480,1999,FXD,19981001,,19990930,,2870.0,,7,7,12,12,1.78,,2.0,,47.0,"G. MARKL, M. Kuhn, N. Span, INSTITUTE OF METEOROLO","TIROLER LANDESREGIERUNG, HYDROGRAPHISCHER DIENST",WGMS (2005): FoG 1995-2000 (Vol. VIII).,
AT,JAMTAL F.,480,2000,FXD,19991001,20000430,20000930,,2765.0,,4,8,16,200,2.28,,1.39,,62.0,Gerhard Markl,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,WGMS (2008): FoG 2000-2005 (Vol. IX).,"MIN_ and MAX_N_ABL_AREA refer to ablation stakes and probes, respectively."
AT,JAMTAL F.,480,2001,FXD,20001001,20010430,20010930,,2780.0,,4,8,16,200,2.24,,1.41,,61.0,Gerhard Markl,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,WGMS (2008): FoG 2000-2005 (Vol. IX).,"MIN_ and MAX_N_ABL_AREA refer to ablation stakes and probes, respectively."
AT,JAMTAL F.,480,2002,FXD,20011001,20020430,20020930,,2910.0,,4,8,16,200,1.02,,2.6,,28.0,,,WGMS (2005): GMBB No. 8 (2002-2003).,Data reported for MBB No. 8.
AT,JAMTAL F.,480,2003,FXD,20021001,20030430,20030930,>,3200.0,,4,8,16,200,0.0,,3.46,,0.0,Gerhard Markl,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,WGMS (2008): FoG 2000-2005 (Vol. IX).,ELA above 3200.
AT,JAMTAL F.,480,2004,FXD,20031001,20040430,20040930,,2870.0,,4,8,16,200,1.38,,2.07,,40.0,Gerhard Markl,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,WGMS (2005): GMBB No. 8 (2002-2003). WGMS (2008): FoG 2000-2005 (Vol. IX).,
AT,JAMTAL F.,480,2005,FXD,20041001,20050430,20050930,,3200.0,,4,8,16,200,0.53,,3.01,,15.0,Gerhard Markl,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,WGMS (2008): FoG 2000-2005 (Vol. IX).,ELA avove 3200.
AT,JAMTAL F.,480,2006,FXD,20051001,20060430,20060930,>,3200.0,,,,,,0.288,,3.191,,8.0,Gerhard Markl,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,WGMS (2009): GMBB No. 10 (2006-2007). WGMS (2012): FoG 2005-2010 (Vol. X).,
AT,JAMTAL F.,480,2007,FXD,20061001,20070430,20070930,,,,,,,,0.19,,3.24,,6.0,Gerhard Markl,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,WGMS (2009): GMBB No. 10 (2006-2007). WGMS (2012): FoG 2005-2010 (Vol. X).,
AT,JAMTAL F.,480,2008,FXD,20071001,20080430,20080930,>,3200.0,,,,,,0.281,,3.032,,9.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,WGMS (2011): GMBB No. 11 (2008-2009). WGMS (2012): FoG 2005-2010 (Vol. X).,
AT,JAMTAL F.,480,2009,FXD,20081003,20090430,20090930,,3113.0,,,,,,0.32,,2.93,,10.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,WGMS (2011): GMBB No. 11 (2008-2009). WGMS (2012): FoG 2005-2010 (Vol. X).,
AT,JAMTAL F.,480,2010,FXD,20091001,20100430,20100930,>,3200.0,,,,,,,,,,2.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,WGMS (2013): GMBB No. 12 (2010-2011).,
AT,JAMTAL F.,480,2011,FXD,20101001,20110430,20110930,>,3200.0,,,,,,0.28,,2.891,,9.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,WGMS (2013): GMBB No. 12 (2010-2011).,ELA above summit
AT,JAMTAL F.,480,2012,FXD,20111001,20120430,20120930,>,3200.0,,,,,,0.22,,2.88,,7.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,WGMS (2015): GGCB No. 1 (2012-2013).,
AT,JAMTAL F.,480,2013,FXD,20121001,20130430,20130930,,3096.0,,,,,,0.906,,2.191,,29.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,"Fischer, Andrea; Markl, Gerhard (2014): Glacier mass balance Jamtal Ferner, Silvretta, Austria, 2012/2013. doi:10.1594/PANGAEA.833222",
AT,JAMTAL F.,480,2014,FXD,20131001,20140430,20140930,,2923.0,,,,,,1.062,,2.021,,34.0,"Fischer, Andrea; Markl, Gerhard",Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,http://doi.pangaea.de/10.1594/PANGAEA.839458,
AT,JAMTAL F.,480,2015,FXD,20141001,20150430,20150930,>,3200.0,,,,,,0.0,,3.069999933242798,,0.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,"Fischer, Andrea; Markl, Gerhard (2014): Glacier mass balance Jamtal Ferner, Silvretta, Austria, 2012/2013. doi:10.1594/PANGAEA.833222",ELA above summit.
AT,JAMTAL F.,480,2016,,20151001,20160430,20160930,>,3200.0,,,,,,0.4,,2.36,,14.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,"Fischer, Andrea; Markl, Gerhard (2014): Glacier mass balance Jamtal Ferner, Silvretta, Austria, 2012/2013. doi:10.1594/PANGAEA.833222",ELA above summit
AT,JAMTAL F.,480,2017,,20161001,20170430,20170930,>,,,,,,,0.0,,2.795,,0.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,"Fischer, A., Hartl, L. (2017); https://doi.pangaea.de/10.1594/PANGAEA.886077",ELA above summit.
AT,JAMTAL F.,480,2018,,20171001,20180430,20180930,>,,,,,,,0.0,,2.79,,0.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,"Fischer, Andrea; Markl, Gerhard (2014): Glacier mass balance Jamtal Ferner, Silvretta, Austria, 2012/2013. doi:10.1594/PANGAEA.833222",ELA above summit
AT,JAMTAL F.,480,2019,,20181001,20190430,20190930,>,,,,,,,0.24,,2.46,,9.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,,ELA above summit
AT,JAMTAL F.,480,2020,FXD,20191001,20200430,20200930,>,,,,,,,0.0,,2.703,,0.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwortschaft des Amtes der Tiroler Landesregierung,https://doi.org/doi:10.1594/PANGAEA.818772,Winter mass balance measurements later than usual due to COVID lock down.
AT,JAMTAL F.,480,2021,FXD,20201001,20210430,20210930,,3079.0,,,,,,0.19,,2.331,,8.0,Andrea Fischer,Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,,
AT,JAMTAL F.,480,2022,FXD,20211001,20220430,20220930,>,,,,,,,0.0,,2.52,,0.0,"Andrea Fischer, Lea Hartl",Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,"Fischer, A., Hartl, L. (2017); https://doi.pangaea.de/10.1594/PANGAEA.886077",
AT,JAMTAL F.,480,2023,FXD,20221001,20230430,20230930,,,,,,,,0.0,,2.333,,0.0,"Andrea Fischer, Lea Hartl",Hydrographischer Dienst der Abteilung Wasserwirtschaft des Amtes der Tiroler Landesregierung,,
AT,KESSELWAND F.,507,1953,,,,,,3140.0,,,,,,,,,,61.0,,,,
AT,KESSELWAND F.,507,1954,,,,,,3110.0,,,,,,,,,,69.0,,,,
AT,KESSELWAND F.,507,1955,,,,,,3070.0,,,,,,,,,,80.0,,,,
AT,KESSELWAND F.,507,1956,,,,,,3080.0,,,,,,,,,,78.0,,,,
AT,KESSELWAND F.,507,1957,,,,,,3070.0,,,,,,,,,,79.0,,,,
AT,KESSELWAND F.,507,1958,,,,,,3140.0,,,,,,,,,,61.0,,,,
AT,KESSELWAND F.,507,1959,,,,,,3150.0,,,,,,,,,,59.0,,,,
AT,KESSELWAND F.,507,1960,,,,,,3070.0,,,,,,,,,,79.0,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!",
AT,KESSELWAND F.,507,1961,,,,,,3080.0,,,,,,,,,,78.0,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!",
AT,KESSELWAND F.,507,1962,,,,,,3140.0,,,,,,,,,,62.0,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!",
AT,KESSELWAND F.,507,1963,,,,,,3140.0,,,,,,,,,,62.0,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!",
AT,KESSELWAND F.,507,1964,,,,,,3150.0,,,,,,,,,,60.0,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!",
AT,KESSELWAND F.,507,1965,,,,,,3000.0,,,,,,,,,,85.0,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!",
AT,KESSELWAND F.,507,1966,,,,,,3040.0,,,,,,,,,,82.0,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!",
AT,KESSELWAND F.,507,1967,,,,,,3070.0,,,,,,,,,,83.0,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!",
AT,KESSELWAND F.,507,1968,,,,,,3050.0,,,,,,,,,,86.0,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!","Data from Dyurgerov, M.(2002): ELA = 3060, AAR = 84"
AT,KESSELWAND F.,507,1969,,,,,,3090.0,,,,,,,,,,78.0,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!",
AT,KESSELWAND F.,507,1970,,,,,,3080.0,,,,,,,,,,79.0,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!",
AT,KESSELWAND F.,507,1971,FXD,19701001,,19710930,,3070.0,,,,,,,,,,81.0,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!","Data from Dyurgerov, M.(2002): ELA = 3090, AAR = 81"
AT,KESSELWAND F.,507,1972,FXD,19711001,,19720930,,3020.0,,,,,,,,,,85.0,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!","Data from Dyurgerov, M.(2002): ELA = 3070, AAR = 85"
AT,KESSELWAND F.,507,1973,FXD,19721001,,19730930,,3150.0,,,,,,,,,,63.0,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!",
AT,KESSELWAND F.,507,1974,FXD,19731001,,19740930,,3060.0,,,,,,,,,,87.0,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!",
AT,KESSELWAND F.,507,1975,FXD,19741001,,19750930,,3070.0,,,,,,,,,,86.0,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!",
AT,KESSELWAND F.,507,1976,FXD,19751001,,19760930,,3080.0,,8,,6,,3.46,,0.83,,81.0,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!",
AT,KESSELWAND F.,507,1977,FXD,19761001,,19770930,,3060.0,,8,,6,,3.73,,0.55,,87.0,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!","Data from Dyurgerov, M.(2002): AAR = 67"
AT,KESSELWAND F.,507,1978,FXD,19771001,,19780930,,3080.0,,8,,6,,3.49,,0.89,,80.0,,,"Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!",
